year,coral_id,site,habitat,transect,transect_id,taxa,x,y,z,l,w,h,period,size_t_minus1,size_t0,size_t1,obs,note,dyn_recruitment,dyn_death,ever_died_int,size_viz
2013,LTER2-OR-T04-Por-0.33-56-39-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.33,56,39,NA,NA,NA,0,NA,NA,1278.6692155521937,Na,UK,0,0,0,1278.6692155521937
2013,LTER2-OR-T04-Por-0.42-56-35-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.42,56,35,NA,NA,NA,0,NA,NA,1.1407568953771163,HA,UK,0,0,0,1.1407568953771163
2013,LTER2-OR-T04-Por-0.42-69-24-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.42,69,24,NA,NA,NA,0,NA,NA,30.17612220547013,Na,UK,0,0,0,30.17612220547013
2013,LTER2-OR-T04-Por-0.45-7-3-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.45,7,3,NA,NA,NA,0,NA,NA,13.990724120638124,Na,UK,0,0,0,13.990724120638124
2013,LTER2-OR-T04-Por-0.47-52-24-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.47,52,24,NA,NA,NA,0,NA,NA,81.11346915846201,Na,UK,0,0,0,81.11346915846201
2013,LTER2-OR-T04-Por-0.57-50-17-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.57,50,17,NA,NA,NA,0,NA,NA,8.053569730213656,Na,UK,0,0,0,8.053569730213656
2013,LTER2-OR-T04-Por-0.64-62-10-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.64,62,10,NA,NA,NA,0,NA,NA,2.0943951023931953,Na,UK,0,0,0,2.0943951023931953
2013,LTER2-OR-T04-Por-0.64-94-4-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.64,94,4,NA,NA,NA,0,NA,NA,13.260924390190311,Na,UK,0,0,0,13.260924390190311
2013,LTER2-OR-T04-Por-0.67-63-11-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.67,63,11,NA,NA,NA,0,NA,NA,6.16737301503614,Na,UK,0,0,0,6.16737301503614
2013,LTER2-OR-T04-Por-0.68-39-3-2015,LTER2,OR,T04,LTER2_OR_T04,Por,0.68,39,3,NA,NA,NA,0,NA,NA,NA,Na,Na,0,0,0,NA
2013,LTER2-OR-T04-Por-0.75-95-5-2019,LTER2,OR,T04,LTER2_OR_T04,Por,0.75,95,5,NA,NA,NA,0,NA,NA,NA,UK,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-0.8-44-5-2024,LTER2,OR,T04,LTER2_OR_T04,Por,0.8,44,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA
2013,LTER2-OR-T04-Por-0.85-27-6-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.85,27,6,NA,NA,NA,0,NA,NA,42.7697199561604,Na,UK,0,0,0,42.7697199561604
2013,LTER2-OR-T04-Por-0.88-57-4-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.88,57,4,NA,NA,NA,0,NA,NA,38.24512840329032,Na,UK,0,0,0,38.24512840329032
2013,LTER2-OR-T04-Por-0.9-1-4-2015,LTER2,OR,T04,LTER2_OR_T04,Por,0.9,1,4,NA,NA,NA,0,NA,NA,NA,Na,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-0.9-13-1-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.9,13,1,NA,NA,NA,0,NA,NA,5.152997350050661,Na,UK,0,0,0,5.152997350050661
2013,LTER2-OR-T04-Por-0.9-65-0-2018,LTER2,OR,T04,LTER2_OR_T04,Por,0.9,65,0,NA,NA,NA,0,NA,NA,NA,Na,Na,0,0,0,NA
2013,LTER2-OR-T04-Por-0.99-57-13-2014,LTER2,OR,T04,LTER2_OR_T04,Por,0.99,57,13,NA,NA,NA,0,NA,NA,1622.0329007518694,Na,UK,0,0,0,1622.0329007518694
2013,LTER2-OR-T04-Por-1-63-12-2015,LTER2,OR,T04,LTER2_OR_T04,Por,1,63,12,NA,NA,NA,0,NA,NA,NA,Na,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-1.1-13-8-2021,LTER2,OR,T04,LTER2_OR_T04,Por,1.1,13,8,NA,NA,NA,0,NA,NA,NA,UK,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-1.13-90-5-2021,LTER2,OR,T04,LTER2_OR_T04,Por,1.13,90,5,NA,NA,NA,0,NA,NA,NA,UK,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-2.05-100-47-2014,LTER2,OR,T04,LTER2_OR_T04,Por,2.05,100,47,NA,NA,NA,0,NA,NA,13879.589146053371,Na,UK,0,0,0,13879.589146053371
2013,LTER2-OR-T04-Por-3.25-3-0-2023,LTER2,OR,T04,LTER2_OR_T04,Por,3.25,3,0,NA,NA,NA,0,NA,NA,NA,Na,Na,0,0,0,NA
2013,LTER2-OR-T04-Por-4.75-45-20-2021,LTER2,OR,T04,LTER2_OR_T04,Por,4.75,45,20,NA,NA,NA,0,NA,NA,NA,Na,Na,0,0,0,NA
2013,LTER2-OR-T04-Por-4.76-93-3-2021,LTER2,OR,T04,LTER2_OR_T04,Por,4.76,93,3,NA,NA,NA,0,NA,NA,NA,UK,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-4.78-51-5-2021,LTER2,OR,T04,LTER2_OR_T04,Por,4.78,51,5,NA,NA,NA,0,NA,NA,NA,UK,UK,0,0,0,NA
2013,LTER2-OR-T04-Por-4.8-50-4-2021,LTER2,OR,T04,LTER2_OR_T04,Por,4.8,50,4,NA,NA,NA,0,NA,NA,NA,Na,Na,0,0,0,NA
2013,LTER2-OR-T04_OLD-Acr-0-99-14-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,0,99,14,3,3.3,2.6,0,NA,20.262094518409068,NA,MK,NA,1,0,0,20.262094518409068
2013,LTER2-OR-T04_OLD-Acr-0.88-11-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,0.88,11,10,5.9,4.5,3.1,0,NA,65.83521564862771,NA,MK,NA,1,0,0,65.83521564862771
2013,LTER2-OR-T04_OLD-Acr-1.13-71-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,1.13,71,5,3,1,2.8,0,NA,8.79645943005142,NA,MK,NA,1,0,0,8.79645943005142
2013,LTER2-OR-T04_OLD-Acr-1.73-62-21-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,1.73,62,21,4.7,4,3,0,NA,44.585090240664634,NA,MK,NA,1,0,0,44.585090240664634
2013,LTER2-OR-T04_OLD-Acr-2.05-91-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,2.05,91,8,4.5,3.2,4,0,NA,46.56625710783472,NA,MK,NA,1,0,0,46.56625710783472
2013,LTER2-OR-T04_OLD-Acr-2.3-88-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,2.3,88,12,5.5,6,2.5,0,NA,64.91806694332033,NA,MK,NA,0,0,0,64.91806694332033
2013,LTER2-OR-T04_OLD-Acr-2.68-22-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,2.68,22,6,3,3,1,0,NA,7.0685834705770345,NA,MK,NA,1,0,0,7.0685834705770345
2013,LTER2-OR-T04_OLD-Acr-2.69-41-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,2.69,41,11,5,5,2,0,NA,39.269908169872416,NA,MK,NA,1,0,0,39.269908169872416
2013,LTER2-OR-T04_OLD-Acr-2.74-14-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,2.74,14,5,8,5,5,0,NA,165.91536201771095,NA,MK,NA,0,0,0,165.91536201771095
2013,LTER2-OR-T04_OLD-Acr-3.19-50-2-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,3.19,50,2,4,3,1.5,0,NA,14.431691252428111,NA,MK,NA,1,0,0,14.431691252428111
2013,LTER2-OR-T04_OLD-Acr-3.24-83-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,3.24,83,7,3.2,4,2,0,NA,20.35752039526186,NA,MK,NA,1,0,0,20.35752039526186
2013,LTER2-OR-T04_OLD-Acr-4.5-51-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Acr,4.5,51,8,6,5,2,0,NA,47.51658888554562,NA,MK,NA,0,0,0,47.51658888554562
2013,LTER2-OR-T04_OLD-Poc-0.01-20-4-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.01,20,4,1.1,0.9,1.4,0,NA,0.762204676893168,NA,MK,NA,1,0,0,0.762204676893168
2013,LTER2-OR-T04_OLD-Poc-0.01-70-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.01,70,3,6.1,5.2,5.4,0,NA,90.32007126645854,NA,MK,NA,0,0,0,90.32007126645854
2013,LTER2-OR-T04_OLD-Poc-0.02-30-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.02,30,5,5.2,4.3,3.8,0,NA,45.623624171379824,NA,HA,NA,1,0,0,45.623624171379824
2013,LTER2-OR-T04_OLD-Poc-0.02-89-15-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.02,89,15,6.9,5.9,5.2,0,NA,113.09733552923254,NA,HA,NA,0,0,0,113.09733552923254
2013,LTER2-OR-T04_OLD-Poc-0.04-50-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.04,50,5,4,3.7,2.6,0,NA,21.1907599727112,NA,MK,NA,1,0,0,21.1907599727112
2013,LTER2-OR-T04_OLD-Poc-0.05-30-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.05,30,3,0.6,0.5,0.8,0,NA,0.13301348154921233,NA,MK,NA,1,0,0,0.13301348154921233
2013,LTER2-OR-T04_OLD-Poc-0.05-32-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.05,32,3,0.6,0.2,0.7,0,NA,0.06544984694978735,NA,MK,NA,1,0,0,0.06544984694978735
2013,LTER2-OR-T04_OLD-Poc-0.05-94-16-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.05,94,16,6.8,6.7,6.1,0,NA,146.0168826082709,NA,MK,NA,0,0,0,146.0168826082709
2013,LTER2-OR-T04_OLD-Poc-0.06-31-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.06,31,3,0.7,0.4,0.4,0,NA,0.06544984694978735,NA,HA,NA,1,0,0,0.06544984694978735
2013,LTER2-OR-T04_OLD-Poc-0.07-33-1-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.07,33,1,1.4,1.1,1.2,0,NA,0.9822906955696532,NA,MK,NA,1,0,0,0.9822906955696532
2013,LTER2-OR-T04_OLD-Poc-0.12-97-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.12,97,6,4.8,4.3,4.5,0,NA,48.78109932116275,NA,MK,NA,1,0,0,48.78109932116275
2013,LTER2-OR-T04_OLD-Poc-0.13-94-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.13,94,5,5.9,4.5,5.1,0,NA,72.21542186967095,NA,MK,NA,1,0,0,72.21542186967095
2013,LTER2-OR-T04_OLD-Poc-0.21-61-15-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.21,61,15,5,4.7,5.1,0,NA,62.86660451645776,NA,MK,NA,1,0,0,62.86660451645776
2013,LTER2-OR-T04_OLD-Poc-0.25-30-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.25,30,5,8.3,7.6,7,0,NA,232.88488653975696,NA,MK,NA,0,0,0,232.88488653975696
2013,LTER2-OR-T04_OLD-Poc-0.27-23-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.27,23,5,1.2,1.2,1.4,0,NA,1.0641078523936982,NA,MK,NA,1,0,0,1.0641078523936982
2013,LTER2-OR-T04_OLD-Poc-0.3-17-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.3,17,6,10.6,7.5,7.7,0,NA,333.0381428119515,NA,MK,Bi,0,0,0,333.0381428119515
2013,LTER2-OR-T04_OLD-Poc-0.3-39-2-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.3,39,2,1.1,0.8,1.3,0,NA,0.6354549881038909,NA,MK,NA,1,0,0,0.6354549881038909
2013,LTER2-OR-T04_OLD-Poc-0.32-34-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.32,34,7,2.9,2.5,2.3,0,NA,8.853337771119193,NA,MK,NA,1,0,0,8.853337771119193
2013,LTER2-OR-T04_OLD-Poc-0.33-35-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.33,35,7,2.1,1.6,1.9,0,NA,3.40564157686929,NA,MK,NA,1,0,0,3.40564157686929
2013,LTER2-OR-T04_OLD-Poc-0.35-50-13-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.35,50,13,6.9,4.2,5.8,0,NA,93.60412157210554,NA,MK,Bi,0,0,0,93.60412157210554
2013,LTER2-OR-T04_OLD-Poc-0.38-78-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.38,78,6,0.7,0.7,1.2,0,NA,0.340843410367248,NA,MK,NA,1,0,0,0.340843410367248
2013,LTER2-OR-T04_OLD-Poc-0.4-50-18-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.4,50,18,8.3,6.3,5.4,0,NA,155.14037795505155,NA,MK,NA,0,0,0,155.14037795505155
2013,LTER2-OR-T04_OLD-Poc-0.4-64-16-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.4,64,16,1.1,0.8,1.1,0,NA,0.5235987755982988,NA,MK,NA,1,0,0,0.5235987755982988
2013,LTER2-OR-T04_OLD-Poc-0.41-22-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.41,22,7,1.7,1.1,1.4,0,NA,1.4367550402417308,NA,MK,NA,1,0,0,1.4367550402417308
2013,LTER2-OR-T04_OLD-Poc-0.42-82-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.42,82,10,3.9,3.1,3.2,0,NA,20.579526276115537,NA,MK,Bi,1,0,0,20.579526276115537
2013,LTER2-OR-T04_OLD-Poc-0.43-27-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.43,27,8,2.1,1.3,1.8,0,NA,2.7267472829379855,NA,HA,NA,1,0,0,2.7267472829379855
2013,LTER2-OR-T04_OLD-Poc-0.45-47-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.45,47,11,3.1,2.1,2.5,0,NA,8.853337771119193,NA,MK,NA,1,0,0,8.853337771119193
2013,LTER2-OR-T04_OLD-Poc-0.47-38-18-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.47,38,18,6.5,4.7,4.9,0,NA,80.93054895657943,NA,MK,NA,0,0,0,80.93054895657943
2013,LTER2-OR-T04_OLD-Poc-0.48-88-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.48,88,10,1.2,1.1,0.8,0,NA,0.5777233749573671,NA,MK,Bi,1,0,0,0.5777233749573671
2013,LTER2-OR-T04_OLD-Poc-0.49-46-15-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.49,46,15,4.7,3.9,3.9,0,NA,37.8760688366825,NA,MK,Bi,1,0,0,37.8760688366825
2013,LTER2-OR-T04_OLD-Poc-0.5-39-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.5,39,12,1,0.9,1,0,NA,0.4729648347432189,NA,MK,NA,1,0,0,0.4729648347432189
2013,LTER2-OR-T04_OLD-Poc-0.5-72-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.5,72,12,2.3,2.3,2.8,0,NA,7.85832556455722,NA,MK,NA,1,0,0,7.85832556455722
2013,LTER2-OR-T04_OLD-Poc-0.5-86-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.5,86,11,2.2,1.9,2.3,0,NA,5.083639904831127,NA,MK,NA,1,0,0,5.083639904831127
2013,LTER2-OR-T04_OLD-Poc-0.52-40-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.52,40,12,3.2,2.2,2.1,0,NA,8.18123086872342,NA,MK,NA,1,0,0,8.18123086872342
2013,LTER2-OR-T04_OLD-Poc-0.52-98-2-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.52,98,2,1.1,0.9,1,0,NA,0.5235987755982988,NA,MK,NA,1,0,0,0.5235987755982988
2013,LTER2-OR-T04_OLD-Poc-0.56-41-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.56,41,6,1.7,1,1.3,0,NA,1.2411230236404116,NA,MK,NA,1,0,0,1.2411230236404116
2013,LTER2-OR-T04_OLD-Poc-0.56-75-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.56,75,5,1.9,1.2,1.9,0,NA,2.4240684055476804,NA,MK,NA,1,0,0,2.4240684055476804
2013,LTER2-OR-T04_OLD-Poc-0.57-42-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.57,42,5,1.3,1,1.3,0,NA,0.9047786842338602,NA,MK,NA,1,0,0,0.9047786842338602
2013,LTER2-OR-T04_OLD-Poc-0.59-67-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.59,67,12,7,5,4.7,0,NA,90.3200712664585,NA,MK,NA,0,0,0,90.3200712664585
2013,LTER2-OR-T04_OLD-Poc-0.62-9-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.62,9,12,5.4,4.8,5.1,0,NA,69.45590118188993,NA,MK,NA,1,0,0,69.45590118188993
2013,LTER2-OR-T04_OLD-Poc-0.63-48-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.63,48,8,1.1,0.9,0.6,0,NA,0.3408434103672482,NA,MK,NA,1,0,0,0.3408434103672482
2013,LTER2-OR-T04_OLD-Poc-0.63-52-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.63,52,10,3.9,2.6,3,0,NA,16.626685193651532,NA,MK,NA,1,0,0,16.626685193651532
2013,LTER2-OR-T04_OLD-Poc-0.65-45-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.65,45,11,3.9,3.3,3.8,0,NA,25.81148038227169,NA,MK,Bi,1,0,0,25.81148038227169
2013,LTER2-OR-T04_OLD-Poc-0.66-34-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.66,34,8,2.6,1.4,2.4,0,NA,5.083639904831127,NA,MK,NA,1,0,0,5.083639904831127
2013,LTER2-OR-T04_OLD-Poc-0.7-2-15-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.7,2,15,3.5,2.8,3.3,0,NA,17.157284678805052,NA,MK,NA,1,0,0,17.157284678805052
2013,LTER2-OR-T04_OLD-Poc-0.7-64-14-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.7,64,14,0.9,0.5,0.5,0,NA,0.13301348154921228,NA,MK,NA,1,0,0,0.13301348154921228
2013,LTER2-OR-T04_OLD-Poc-0.71-46-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.71,46,11,4.3,3.5,3.3,0,NA,26.521848780380623,NA,MK,NA,1,0,0,26.521848780380623
2013,LTER2-OR-T04_OLD-Poc-0.72-75-4-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.72,75,4,6.5,5.2,6.2,0,NA,111.22283252004334,NA,MK,Bi,0,0,0,111.22283252004334
2013,LTER2-OR-T04_OLD-Poc-0.75-17-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.75,17,12,9.4,6.9,5.7,0,NA,206.49184305817352,NA,MK,NA,0,0,0,206.49184305817352
2013,LTER2-OR-T04_OLD-Poc-0.75-7-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.75,7,11,2.4,2.1,1.9,0,NA,5.083639904831127,NA,MK,NA,1,0,0,5.083639904831127
2013,LTER2-OR-T04_OLD-Poc-0.75-81-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.75,81,5,2.1,1.1,1.6,0,NA,2.1446605848506333,NA,MK,NA,1,0,0,2.1446605848506333
2013,LTER2-OR-T04_OLD-Poc-0.77-95-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.77,95,7,3.5,2.7,3.2,0,NA,16.107139460427312,NA,MK,NA,1,0,0,16.107139460427312
2013,LTER2-OR-T04_OLD-Poc-0.79-97-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.79,97,7,1.6,1.1,1.2,0,NA,1.1503465099894623,NA,MK,NA,1,0,0,1.1503465099894623
2013,LTER2-OR-T04_OLD-Poc-0.8-5-11-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.8,5,11,3.4,3,2,0,NA,11.49404032193386,NA,MK,NA,1,0,0,11.49404032193386
2013,LTER2-OR-T04_OLD-Poc-0.8-54-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.8,54,10,7,5.7,7,0,NA,148.26325710341823,NA,MK,Bi,0,0,0,148.26325710341823
2013,LTER2-OR-T04_OLD-Poc-0.83-0-14-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.83,0,14,4.9,4.4,4.8,0,NA,54.36159567894218,NA,MK,Bi,1,0,0,54.36159567894218
2013,LTER2-OR-T04_OLD-Poc-0.83-3-12-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.83,3,12,2.4,3,4.3,0,NA,17.699054271171335,NA,MK,NA,1,0,0,17.699054271171335
2013,LTER2-OR-T04_OLD-Poc-0.84-52-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.84,52,5,4,3.2,4.4,0,NA,30.26974942356602,NA,MK,Bi,1,0,0,30.26974942356602
2013,LTER2-OR-T04_OLD-Poc-0.86-10-9-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.86,10,9,0.9,0.4,0.4,0,NA,0.09527558461164604,NA,MK,NA,1,0,0,0.09527558461164604
2013,LTER2-OR-T04_OLD-Poc-0.87-7-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.87,7,10,1.6,1.5,1.6,0,NA,2.013392432553414,NA,MK,NA,1,0,0,2.013392432553414
2013,LTER2-OR-T04_OLD-Poc-0.89-85-13-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.89,85,13,4,3.4,3.5,0,NA,25.11391106534405,NA,MK,NA,1,0,0,25.11391106534405
2013,LTER2-OR-T04_OLD-Poc-0.9-40-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.9,40,7,5.6,4.2,4.2,0,NA,53.21314963858267,NA,MK,NA,1,0,0,53.21314963858267
2013,LTER2-OR-T04_OLD-Poc-0.9-7-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.9,7,10,3,2.4,2.6,0,NA,9.928984189123293,NA,MK,NA,1,0,0,9.928984189123293
2013,LTER2-OR-T04_OLD-Poc-0.9-75-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.9,75,10,9,4.5,5,0,NA,122.78633694620665,NA,MK,NA,0,0,0,122.78633694620665
2013,LTER2-OR-T04_OLD-Poc-0.95-97-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.95,97,6,3.1,2.2,2.6,0,NA,9.56128210082258,NA,MK,Bi,1,0,0,9.56128210082258
2013,LTER2-OR-T04_OLD-Poc-0.98-39-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.98,39,7,0.7,0.4,0.9,0,NA,0.15514037795505145,NA,MK,NA,1,0,0,0.15514037795505145
2013,LTER2-OR-T04_OLD-Poc-0.98-44-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.98,44,7,5.3,3.7,5.4,0,NA,57.90583579096705,NA,MK,NA,1,0,0,57.90583579096705
2013,LTER2-OR-T04_OLD-Poc-0.98-75-6-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.98,75,6,7.2,6.5,6.5,0,NA,159.84128654746752,NA,MK,Bi,0,0,0,159.84128654746752
2013,LTER2-OR-T04_OLD-Poc-0.99-48-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,0.99,48,7,5.6,4,5.2,0,NA,62.8666045164578,NA,MK,Bi,1,0,0,62.8666045164578
2013,LTER2-OR-T04_OLD-Poc-1-3-8-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Poc,1,3,8,1.6,1.9,1.9,0,NA,3.053628059289279,NA,MK,Ed,1,0,0,3.053628059289279
2013,LTER2-OR-T04_OLD-Por-0.09-35-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.09,35,3,7,2.7,4.5,0,NA,27.76322390713522,NA,MK,NA,0,0,0,27.76322390713522
2013,LTER2-OR-T04_OLD-Por-0.19-17-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.19,17,5,2.6,2.6,1.4,0,NA,2.787639881285342,NA,MK,NA,1,0,0,2.787639881285342
2013,LTER2-OR-T04_OLD-Por-0.32-31-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.32,31,5,2.6,1,1.3,0,NA,1.1407568953771163,NA,MK,NA,1,0,0,1.1407568953771163
2013,LTER2-OR-T04_OLD-Por-0.33-79-5-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.33,79,5,5.7,4.3,3.2,0,NA,22.301119050282736,NA,MK,Bi,1,0,0,22.301119050282736
2013,LTER2-OR-T04_OLD-Por-0.52-24-2-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.52,24,2,1.7,1.7,3,0,NA,2.5418199524155636,NA,MK,NA,1,0,0,2.5418199524155636
2013,LTER2-OR-T04_OLD-Por-0.55-19-3-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.55,19,3,5.3,2.7,4.9,0,NA,20.81488392574697,NA,MK,NA,1,0,0,20.81488392574697
2013,LTER2-OR-T04_OLD-Por-0.55-96-10-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.55,96,10,1.6,1,1.8,0,NA,0.8259673722326945,NA,MK,NA,1,0,0,0.8259673722326945
2013,LTER2-OR-T04_OLD-Por-0.6-42-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.6,42,7,4,2,3.6,0,NA,8.578642339402526,NA,MK,NA,1,0,0,8.578642339402526
2013,LTER2-OR-T04_OLD-Por-0.63-36-7-2013,LTER2,OR,T04_OLD,LTER2_OR_T04_OLD,Por,0.63,36,7,3.5,1.2,3.7,0,NA,5.74702016096693,NA,MK,NA,1,0,0,5.74702016096693
